#jdstart-2463963   jdend-2463963    elevation      azimuth  flag        throw
       299.45833       299.50000      50.0000      150.313     1      40.0000
       299.50000       299.54167      51.0430      158.381     1      40.0000
       299.54167       299.58333      54.8423      170.291     1      40.0000
       299.58333       299.62500      55.4889      184.462     1      40.0000
       299.62500       299.66667      66.5986      161.602     1      40.0000
       299.66667       299.70833      67.7715      189.133     1      40.0000
       299.70833       299.75000      62.6667      211.813     1      40.0000
       299.75000       299.79167      57.0000      223.874     1      40.0000
       299.79167       299.83333      50.0000      229.048     1      40.0000
       299.83333       299.87500      51.3333      217.000     1      40.0000
       299.87500       299.91667      50.0000      231.000     1      40.0000
       299.91667       299.95833      50.6667      263.000     1      40.0000
       299.95833       300.00000      50.0000      322.000     1      40.0000
       300.00000       300.04167      50.0000      270.015     0      90.0000
       300.04167       300.08333      50.0000      263.432     0      90.0000
       300.08333       300.12500      50.0000      253.466     0      90.0000
       300.12500       300.16667      50.0000      230.752     0      90.0000
       300.16667       300.20833      50.0000      162.431     0      90.0000
       300.20833       300.25000      50.0000      116.540     0      90.0000
       300.25000       300.29167      50.0000      101.510     0      90.0000
       300.29167       300.33333      50.0000      93.4419     0      90.0000
       300.33333       300.37500      50.0000      87.4645     0      90.0000
       300.37500       300.41667      50.6667      88.0000     1      40.0000
       300.41667       300.45833      60.6667      97.0000     1      40.0000
       300.45833       300.50000      50.0000      150.725     1      40.0000
       300.50000       300.54167      51.3724      159.049     1      40.0000
       300.54167       300.58333      54.9884      171.181     1      40.0000
       300.58333       300.62500      60.5149      143.743     1      40.0000
       300.62500       300.66667      66.8727      163.229     1      40.0000
       300.66667       300.70833      67.6133      190.926     1      40.0000
       300.70833       300.75000      62.2689      212.902     1      40.0000
       300.75000       300.79167      53.6667      224.380     1      40.0000
       300.79167       300.83333      50.0000      229.230     1      40.0000
       300.83333       300.87500      51.0000      215.000     1      40.0000
       300.87500       300.91667      50.0000      222.000     1      40.0000
       300.91667       300.95833      50.0000      263.000     1      40.0000
       300.95833       301.00000      50.3333      322.000     1      40.0000
       301.00000       301.04167      50.0000      270.394     0      90.0000
       301.04167       301.08333      50.0000      263.902     0      90.0000
       301.08333       301.12500      50.0000      254.110     0      90.0000
       301.12500       301.16667      50.0000      231.662     0      90.0000
       301.16667       301.20833      50.0000      245.000     0      90.0000
       301.20833       301.25000      50.0000      115.675     0      90.0000
       301.25000       301.29167      50.0000      100.929     0      90.0000
       301.29167       301.33333      50.0000      93.0016     0      90.0000
       301.33333       301.37500      50.0000      87.0967     0      90.0000
       301.37500       301.41667      50.3333      88.0000     1      40.0000
       301.41667       301.45833      61.3333      96.0000     1      40.0000
       301.45833       301.50000      50.0000      151.151     1      40.0000
       301.50000       301.54167      51.6917      159.733     1      40.0000
       301.54167       301.58333      51.9606      134.516     1      40.0000
       301.58333       301.62500      61.0456      144.675     1      40.0000
       301.62500       301.66667      67.1218      164.900     1      40.0000
       301.66667       301.70833      67.4275      192.688     1      40.0000
       301.70833       301.75000      61.7691      213.943     1      40.0000
       301.75000       301.79167      52.8633      224.858     1      40.0000
